CodProvincia,CodMunicipio,CP,Municipio
43,078,43879,Masdenverge
43,079,43718,Masllorenç
43,080,43143,"Masó, La"
43,081,43382,Maspujols
43,082,43736,"Masroig, El"
43,083,43143,"Milà, El"
43,084,43747,Miravet
43,085,43736,"Molar, El"
43,085,43736,"Molar, El"
43,086,43459,Montblanc
43,086,43415,Montblanc
43,086,43414,Montblanc
43,086,43400,Montblanc
43,086,43410,Montblanc
43,088,43340,Montbrió del Camp
43,089,43812,Montferri
43,090,43205,"Montmell, El"
43,090,43714,"Montmell, El"
43,090,43715,"Montmell, El"
43,090,43718,"Montmell, El"
43,090,43812,"Montmell, El"
43,091,43364,Mont-ral
43,091,43459,Mont-ral
43,092,43300,Mont-roig del Camp
43,092,43815,Mont-roig del Camp
43,092,43892,Mont-roig del Camp
43,093,43740,Móra d'Ebre
43,094,43770,Móra la Nova
43,095,43760,"Morell, El"
43,096,43361,"Morera de Montsant, La"
43,096,43379,"Morera de Montsant, La"
43,097,43763,"Nou de Gaià, La"
43,098,43887,Nulles
43,099,43370,"Palma d'Ebre, La"
43,100,43151,"Pallaresos, Els"
43,101,43413,Passanant i Belltall
43,101,43425,Passanant i Belltall
43,102,43593,Paüls
43,103,43152,Perafort
43,103,43155,Perafort
43,104,43519,"Perelló, El"
43,105,43428,"Piles, Les"
43,105,43429,"Piles, Les"
43,106,43594,"Pinell de Brai, El"
43,107,43423,Pira
43,108,43810,"Pla de Santa Maria, El"
43,109,43140,"Pobla de Mafumet, La"
43,110,43783,"Pobla de Massaluca, La"
43,111,43761,"Pobla de Montornès, La"
43,112,43376,Poboleda
43,113,43817,"Pont d'Armentera, El"
43,114,43739,Porrera
43,115,43774,Pradell de la Teixeta
43,116,43364,Prades
43,117,43595,Prat de Comte
43,118,43320,Pratdip
43,118,43891,Pratdip
43,119,43812,Puigpelat
43,120,43715,Querol
43,120,43816,Querol
43,121,43513,Rasquera
43,122,43886,Renau
43,123,43202,Reus
43,123,43203,Reus
43,123,43204,Reus
43,123,43205,Reus
43,123,43206,Reus
43,123,43201,Reus
43,124,43450,"Riba, La"
43,125,43790,Riba-roja d'Ebre
43,126,43762,"Riera de Gaià, La"
43,127,43771,Riudecanyes
43,128,43390,Riudecols
43,129,43330,Riudoms
43,130,43426,Rocafort de Queralt
43,131,43883,Roda de Barà
43,132,43812,Rodonyà
43,133,43520,Roquetes
43,133,43529,Roquetes
43,134,43142,"Rourell, El"
43,135,43885,Salomó
43,136,43540,Sant Carles de la Ràpita
43,136,43548,Sant Carles de la Ràpita
43,137,43713,Sant Jaume dels Domenys
43,138,43570,Santa Bàrbara
43,139,43420,Santa Coloma de Queralt
43,139,43429,Santa Coloma de Queralt
43,140,43718,Santa Oliva
43,140,43710,Santa Oliva
43,141,43421,Pontils
43,142,43425,Sarral
43,142,43428,Sarral
43,142,43424,Sarral
43,143,43427,Savallà del Comtat
43,144,43154,"Secuita, La"
43,144,43765,"Secuita, La"
43,145,43470,"Selva del Camp, La"
43,146,43449,Senan
43,147,43412,Solivella
43,148,43006,Tarragona
43,148,43130,Tarragona
43,148,43100,Tarragona
43,148,43008,Tarragona
43,148,43007,Tarragona
43,148,43004,Tarragona
43,148,43003,Tarragona
43,148,43001,Tarragona
43,148,43002,Tarragona
43,148,43005,Tarragona
43,149,43511,Tivenys
43,150,43320,Tivissa
43,150,43746,Tivissa
43,151,43774,"Torre de Fontaubella, La"
43,152,43792,"Torre de l'Espanyol, La"
43,153,43830,Torredembarra
43,154,43737,Torroja del Priorat
43,155,43500,Tortosa
43,155,43510,Tortosa
43,155,43517,Tortosa
43,155,43527,Tortosa
43,155,43590,Tortosa
43,155,43897,Tortosa
43,156,43559,Ulldecona
43,156,43550,Ulldecona
43,156,43558,Ulldecona
43,157,43363,Ulldemolins
43,158,43439,Vallclara
43,159,43427,Vallfogona de Riucorb
43,160,43144,Vallmoll
43,161,43491,Valls
43,161,43800,Valls
43,161,43813,Valls
43,162,43890,Vandellòs i l'Hospitalet de l'Infant
43,162,43891,Vandellòs i l'Hospitalet de l'Infant
43,163,43700,"Vendrell, El"
43,163,43880,"Vendrell, El"
43,164,43763,Vespella de Gaià
43,165,43886,Vilabella
43,166,43141,Vilallonga del Camp
43,167,43311,Vilanova d'Escornalbou
43,167,43312,Vilanova d'Escornalbou
43,168,43439,Vilanova de Prades
43,169,43380,Vilaplana
43,170,43814,Vila-rodona
43,171,43206,Vila-seca
43,171,43480,Vila-seca
43,171,43481,Vila-seca
43,172,43490,Vilaverd
43,173,43375,"Vilella Alta, La"
43,174,43374,"Vilella Baixa, La"
43,175,43782,Vilalba dels Arcs
43,176,43430,Vimbodí i Poblet
43,176,43448,Vimbodí i Poblet
43,176,43449,Vimbodí i Poblet
43,177,43792,Vinebre
43,178,43391,Vinyols i els Arcs
43,901,43580,Deltebre
43,902,43877,Sant Jaume d'Enveja
43,902,43879,Sant Jaume d'Enveja
43,903,43894,Camarles
43,904,43896,"Aldea, L'"
43,905,43840,Salou
43,906,43895,"Ampolla, L'"
43,907,43100,"Canonja, La"
43,907,43110,"Canonja, La"
44,001,44155,Ababuj
44,002,44422,Abejuela
44,003,44382,Aguatón
44,004,44566,Aguaviva
44,005,44156,Aguilar del Alfambra
44,006,44549,Alacón
44,007,44395,Alba
44,008,44540,Albalate del Arzobispo
44,009,44123,Albarracín
44,009,44100,Albarracín
44,009,44121,Albarracín
44,010,44477,Albentosa
44,010,44424,Albentosa
44,011,44792,Alcaine
44,012,44431,Alcalá de la Selva
44,012,44432,Alcalá de la Selva
44,013,44600,Alcañiz
44,013,44660,Alcañiz
44,013,44661,Alcañiz
44,014,44550,Alcorisa
44,016,44160,Alfambra
44,017,44157,Aliaga
44,017,44158,Aliaga
44,017,44150,Aliaga
44,018,44369,Almohaja
44,019,44134,Alobras
44,020,44721,Alpeñés
44,021,44145,Allepuz
44,022,44509,Alloza
44,023,44492,Allueva
44,024,44212,Anadón
44,025,44500,Andorra
44,026,44421,Arcos de las Salinas
44,027,44622,Arens de Lledó
44,028,44165,Argente
44,029,44547,Ariño
44,031,44590,Azaila
44,032,44491,Bádenas
44,033,44320,Báguena
44,034,44357,Bañón
44,035,44220,Barrachina
44,036,44492,Bea
44,037,44588,Beceite
44,038,44642,Belmonte de San José
44,039,44232,Bello
44,040,44556,Berge
44,041,44121,Bezas
44,042,44314,Blancas
44,043,44790,Blesa
44,044,44563,Bordón
44,045,44367,Bronchales
44,046,44394,Bueña
44,047,44330,Burbáguena
44,048,44409,Cabra de Mora
44,049,44610,Calaceite
44,050,44357,Calamocha
44,050,44495,Calamocha
44,050,44392,Calamocha
44,050,44391,Calamocha
44,050,44211,Calamocha
44,050,44210,Calamocha
44,050,44200,Calamocha
44,050,44496,Calamocha
44,050,44220,Calamocha
44,051,44570,Calanda
44,052,44126,Calomarde
44,053,44167,Camañas
44,054,44191,Camarena de la Sierra
44,054,44459,Camarena de la Sierra
44,055,44155,Camarillas
44,056,44359,Caminreal
44,056,44350,Caminreal
44,059,44140,Cantavieja
44,060,44140,Cañada de Benatanduz
44,061,44643,"Cañada de Verich, La"
44,062,44168,Cañada Vellida
44,063,44707,Cañizar del Olivar
44,064,44191,Cascante del Río
44,065,44231,Castejón de Tornos
44,066,44706,Castel de Cabra
44,067,44592,Castelnou
44,068,44630,Castelserás
44,070,44409,"Castellar, El"
44,071,44563,Castellote
44,071,44565,Castellote
44,071,44560,Castellote
44,071,44562,Castellote
44,074,44147,Cedrillas
44,075,44194,Celadas
44,076,44370,Cella
44,077,44651,"Cerollera, La"
44,080,44640,"Codoñera, La"
44,082,44193,Corbalán
44,084,44791,Cortes de Aragón
44,085,44358,Cosa
44,085,44721,Cosa
44,086,44623,Cretas
44,087,44557,Crivillén
44,088,44141,"Cuba, La"
44,089,44191,Cubla
44,090,44491,Cucalón
44,092,44134,"Cuervo, El"
44,093,44169,Cuevas de Almudén
44,094,44162,Cuevas Labradas
44,096,44559,Ejulve
44,097,44161,Escorihuela
44,099,44770,Escucha
44,099,44779,Escucha
44,100,44558,Estercuel
44,101,44490,Ferreruela de Huerva
44,103,44440,Formiche Alto
44,103,44441,Formiche Alto
44,105,44650,Fórnoles
44,106,44143,Fortanete
44,107,44579,Foz-Calanda
44,108,44596,"Fresneda, La"
44,109,44126,Frías de Albarracín
44,110,44741,Fuenferrada
44,111,44711,Fuentes Calientes
44,112,44340,Fuentes Claras
44,113,44415,Fuentes de Rubielos
44,114,44587,Fuentespalda
44,115,44168,Galve
44,116,44558,Gargallo
44,117,44110,Gea de Albarracín
44,118,44643,"Ginebrosa, La"
44,119,44114,Griegos
44,120,44115,Guadalaviar
44,121,44433,Gúdar
44,122,44530,Híjar
44,123,44157,Hinojosa de Jarque
44,124,44791,"Hoz de la Vieja, La"
44,125,44212,Huesa del Común
44,125,44213,Huesa del Común
44,126,44142,"Iglesuela del Cid, La"
44,127,44122,Jabaloyas
44,127,44123,Jabaloyas
44,128,44169,Jarque de la Val
44,129,44592,Jatiel
44,130,44156,Jorcas
44,131,44792,Josa
44,132,44492,Lagueruela
44,133,44491,Lanzuela
44,135,44132,Libros
44,136,44164,Lidón
44,137,44412,Linares de Mora
44,138,44212,Loscos
44,138,44493,Loscos
44,141,44624,Lledó
44,142,44791,Maicas
44,143,44420,Manzanera
44,143,44422,Manzanera
44,143,44423,Manzanera
44,144,44730,Martín del Río
44,144,44750,Martín del Río
44,145,44564,Mas de las Matas
44,146,44557,"Mata de los Olmos, La"
44,147,44621,Mazaleón
44,148,44169,Mezquita de Jarque
44,149,44141,Mirambel
44,150,44159,Miravete de la Sierra
44,151,44556,Molinos
44,152,44493,Monforte de Moyuela
44,153,44300,Monreal del Campo
44,154,44652,Monroyo
44,155,44700,Montalbán
44,155,44709,Montalbán
44,156,44146,Monteagudo del Castillo
44,157,44368,Monterde de Albarracín
44,158,44400,Mora de Rubielos
44,159,44124,Moscardón
44,160,44410,Mosqueruela
44,161,44780,Muniesa
44,163,44113,Noguera de Albarracín
44,164,44493,Nogueras
44,165,44414,Nogueruelas
44,167,44792,Obón
44,168,44233,Odón
44,169,44312,Ojos Negros
44,169,44313,Ojos Negros
44,171,44478,Olba
44,171,44479,Olba
44,172,44548,Oliete
44,173,44557,"Olmos, Los"
44,174,44366,Orihuela del Tremedal
44,175,44161,Orrios
44,176,44708,Palomar de Arroyos
44,177,44730,Pancrudo
44,177,44720,Pancrudo
44,178,44566,"Parras de Castellote, Las"
44,179,44586,Peñarroya de Tastavins
44,180,44369,Peracense
44,181,44162,Peralejos
44,182,44161,Perales del Alfambra
44,182,44163,Perales del Alfambra
44,183,44555,Pitarque
44,184,44213,Plou
44,185,44155,"Pobo, El"
44,187,44589,"Portellada, La"
44,189,44368,Pozondón
44,190,44315,Pozuel del Campo
44,191,44510,"Puebla de Híjar, La"
44,191,44511,"Puebla de Híjar, La"
44,192,44450,"Puebla de Valverde, La"
44,193,44411,Puertomingalvo
44,194,44589,Ráfales
44,195,44710,Rillo
44,195,44712,Rillo
44,196,44133,Riodeva
44,197,44310,Ródenas
44,198,44125,Royuela
44,199,44121,Rubiales
44,200,44166,Rubielos de la Cérida
44,201,44415,Rubielos de Mora
44,203,44793,Salcedillo
44,204,44122,Saldón
44,205,44520,Samper de Calanda
44,206,44480,San Agustín
44,207,44390,San Martín del Río
44,208,44497,Santa Cruz de Nogueras
44,209,44360,Santa Eulalia
44,210,44460,Sarrión
44,210,44424,Sarrión
44,211,44793,Segura de los Baños
44,212,44561,Seno
44,213,44382,Singra
44,215,44120,Terriente
44,216,44192,Teruel
44,216,44397,Teruel
44,216,44396,Teruel
44,216,44195,Teruel
44,216,44193,Teruel
44,216,44190,Teruel
44,216,44162,Teruel
44,216,44121,Teruel
44,216,44003,Teruel
44,216,44001,Teruel
44,216,44002,Teruel
44,217,44123,Toril y Masegoso
44,218,44134,Tormón
44,219,44230,Tornos
44,220,44359,Torralba de los Sisones
44,221,44640,Torrecilla de Alcañiz
44,222,44221,Torrecilla del Rebollar
44,222,44222,Torrecilla del Rebollar
44,223,44653,Torre de Arcas
44,224,44709,Torre de las Arcas
44,225,44597,Torre del Compte
44,226,44382,Torrelacárcel
44,227,44358,Torre los Negros
44,228,44381,Torremocha de Jiloca
44,229,44111,Torres de Albarracín
44,230,44641,Torrevelilla
44,231,44421,Torrijas
44,232,44393,Torrijo del Campo
44,234,44132,Tramacastiel
44,234,44133,Tramacastiel
44,235,44112,Tramacastilla
44,236,44141,Tronchón
44,237,44593,Urrea de Gaén
44,238,44760,Utrillas
44,238,44761,Utrillas
44,238,44769,Utrillas
44,239,44191,Valacloche
44,240,44430,Valbona
44,241,44594,Valdealgorfa
44,243,44122,Valdecuenca
44,244,44413,Valdelinares
44,245,44620,Valdeltormo
44,246,44580,Valderrobres
44,247,44595,Valjunquera
44,249,44123,"Vallecillo, El"
44,250,44134,Veguillas de la Sierra
44,251,44394,Villafranca del Campo
44,252,44494,Villahermosa del Campo
44,256,44223,Villanueva del Rebollar de la Sierra
44,257,44114,Villar del Cobo
44,258,44311,Villar del Salz
44,260,44559,Villarluengo
44,261,44380,Villarquemado
44,262,44144,Villarroya de los Pinares
44,263,44130,Villastar
44,264,44131,Villel
44,265,44591,Vinaceite
44,266,44164,Visiedo
44,267,44740,Vivel del Río Martín
44,267,44742,Vivel del Río Martín
44,268,44707,"Zoma, La"
45,001,45110,Ajofrín
45,002,45240,Alameda de la Sagra
45,003,45522,Albarreal de Tajo
45,004,45523,Alcabón
45,005,45687,Alcañizo
45,006,45662,Alcaudete de la Jara
45,007,45571,Alcolea de Tajo
45,008,45908,Aldea en Cabo
45,009,45661,Aldeanueva de Barbarroya
45,010,45575,Aldeanueva de San Bartolomé
45,011,45631,Almendral de la Cañada
45,012,45420,Almonacid de Toledo
45,013,45900,Almorox
45,014,45250,Añover de Tajo
45,015,45182,Arcicóllar
45,016,45122,Argés
45,017,45571,Azután
45,018,45225,Barcience
45,018,45525,Barcience
45,019,45593,Bargas
45,020,45660,Belvís de la Jara
45,021,45222,Borox
45,022,45634,Buenaventura
45,023,45112,Burguillos de Toledo
45,024,45521,Burujón
45,025,45592,Cabañas de la Sagra
45,026,45312,Cabañas de Yepes
45,026,45750,Cabañas de Yepes
45,027,45890,Cabezamesada
45,028,45686,Calera y Chozas
45,028,45695,Calera y Chozas
45,029,45589,Caleruela
45,030,45580,Calzada de Oropesa
45,031,45180,Camarena
45,032,45181,Camarenilla
45,033,45578,"Campillo de la Jara, El"
45,034,45720,Camuñas
45,035,45642,Cardiel de los Montes
45,036,45531,Carmena
45,037,45533,"Carpio de Tajo, El"
45,038,45216,Carranque
45,039,45532,Carriches
45,040,45542,"Casar de Escalona, El"
45,041,45950,Casarrubios del Monte
45,042,45124,Casasbuenas
45,043,45641,Castillo de Bayuela
45,045,45683,Cazalegas
45,046,45680,Cebolla
45,047,45214,Cedillo del Condado
45,048,45682,"Cerralbos, Los"
45,049,45637,Cervera de los Montes
45,050,45314,Ciruelos
45,051,45291,Cobeja
45,052,45111,Cobisa
45,053,45700,Consuegra
45,054,45880,Corral de Almaguer
45,055,45126,Cuerva
45,056,45960,Chozas de Canales
45,057,45113,Chueca
45,058,45544,Domingo Pérez
45,059,45311,Dosbarrios
45,060,45540,Erustes
45,061,45910,Escalona
45,062,45517,Escalonilla
45,063,45650,Espinoso del Rey
45,064,45221,Esquivias
45,065,45574,"Estrella, La"
45,066,45510,Fuensalida
45,066,45540,Fuensalida
45,067,45164,Gálvez
45,068,45643,Garciotum
45,069,45518,Gerindote
45,070,45160,Guadamur
45,071,45760,"Guardia, La"
45,072,45663,"Herencias, Las"
45,072,45664,"Herencias, Las"
45,073,45588,Herreruela de Oropesa
45,074,45645,Hinojosa de San Vicente
45,075,45159,Hontanar
45,076,45919,Hormigos
45,077,45511,Huecas
45,078,45750,Huerta de Valdecarábanos
45,079,45633,"Iglesuela, La"
45,080,45551,Illán de Vacas
45,081,45200,Illescas
45,082,45567,Lagartera
45,083,45123,Layos
45,084,45870,Lillo
45,085,45212,Lominchar
45,086,45684,Lucillos
45,087,45710,Madridejos
45,088,45590,Magán
45,089,45692,Malpica de Tajo
45,089,45693,Malpica de Tajo
45,090,45460,Manzaneque
45,091,45515,Maqueda
45,092,45479,Marjaliza
45,093,45636,Marrupe
45,094,45430,Mascaraque
45,095,45534,"Mata, La"
45,096,45114,Mazarambroz
45,096,45126,Mazarambroz
45,097,45622,Mejorada
45,097,45662,Mejorada
45,098,45121,Menasalbas
45,098,45128,Menasalbas
45,098,45120,Menasalbas
45,099,45930,Méntrida
45,100,45541,Mesegar de Tajo
45,101,45530,Miguel Esteban
45,101,45830,Miguel Esteban
45,102,45270,Mocejón
45,103,45276,Mohedas de la Jara
45,103,45576,Mohedas de la Jara
45,104,45685,Montearagón
45,105,45620,Montesclaros
45,106,45400,Mora
45,107,45191,Nambroca
45,107,45190,Nambroca
45,108,45670,"Nava de Ricomalillo, La"
45,109,45159,Navahermosa
45,109,45150,Navahermosa
45,110,45610,Navalcán
45,111,45573,Navalmoralejo
45,112,45140,"Navalmorales, Los"
45,113,45130,"Navalucillos, Los"
45,113,45138,"Navalucillos, Los"
45,113,45139,"Navalucillos, Los"
45,114,45630,Navamorcuende
45,115,45350,Noblejas
45,116,45162,Noez
45,117,45917,Nombela
45,118,45519,Novés
45,119,45230,Numancia de la Sagra
45,120,45644,Nuño Gómez
45,121,45300,Ocaña
45,122,45280,Olías del Rey
45,123,45340,Ontígola
45,124,45109,Orgaz
45,124,45450,Orgaz
45,125,45560,Oropesa
45,125,45569,Oropesa
45,125,45600,Oropesa
45,126,45543,Otero
45,127,45213,Palomeque
45,128,45290,Pantoja
45,129,45908,Paredes de Escalona
45,130,45611,Parrillas
45,131,45918,Pelahustán
45,132,45638,Pepino
45,133,45161,Polán
45,134,45512,Portillo de Toledo
45,135,45840,"Puebla de Almoradiel, La"
45,136,45300,"Puebla de Montalbán, La"
45,136,45516,"Puebla de Montalbán, La"
45,137,45691,"Pueblanueva, La"
45,137,45690,"Pueblanueva, La"
45,138,45570,"Puente del Arzobispo, El"
45,139,45577,Puerto de San Vicente
45,140,45125,Pulgar
45,141,45790,Quero
45,142,45400,Quintanar de la Orden
45,142,45800,Quintanar de la Orden
45,143,45514,Quismondo
45,144,45460,"Real de San Vicente, El"
45,144,45640,"Real de San Vicente, El"
45,145,45211,Recas
45,146,45652,Retamoso de la Jara
45,147,45524,Rielves
45,148,45674,Robledo del Mazo
45,148,45678,Robledo del Mazo
45,148,45677,Robledo del Mazo
45,148,45675,Robledo del Mazo
45,148,45676,Robledo del Mazo
45,149,45770,"Romeral, El"
45,150,45654,San Bartolomé de las Abiertas
45,151,45165,San Martín de Montalbán
45,152,45170,San Martín de Pusa
45,153,45120,San Pablo de los Montes
45,154,45646,San Román de los Montes
45,155,45653,Santa Ana de Pusa
45,156,45370,Santa Cruz de la Zarza
45,157,45513,Santa Cruz del Retamar
45,157,45909,Santa Cruz del Retamar
45,158,45530,Santa Olalla
45,159,45632,Sartajada
45,160,45621,Segurilla
45,161,45123,Seseña
45,161,45223,Seseña
45,161,45224,Seseña
45,162,45671,Sevilleja de la Jara
45,162,45672,Sevilleja de la Jara
45,162,45673,Sevilleja de la Jara
45,163,45100,Sonseca
45,163,45109,Sonseca
45,164,45635,Sotillo de las Palomas
45,165,45600,Talavera de la Reina
45,165,45613,Talavera de la Reina
45,165,45614,Talavera de la Reina
45,165,45694,Talavera de la Reina
45,166,45780,Tembleque
45,167,45820,"Toboso, El"
45,168,45005,Toledo
45,168,45008,Toledo
45,168,45007,Toledo
45,168,45006,Toledo
45,168,45003,Toledo
45,168,45002,Toledo
45,168,45001,Toledo
45,168,45004,Toledo
45,169,45569,Torralba de Oropesa
45,170,45651,Torrecilla de la Jara
45,171,45920,"Torre de Esteban Hambrán, La"
45,172,45572,Torrico
45,173,45500,Torrijos
45,174,45163,Totanés
45,175,45789,Turleque
45,176,45217,Ugena
45,177,45480,Urda
45,179,45572,Valdeverdeja
45,180,45940,Valmojado
45,181,45612,Velada
45,182,45127,"Ventas con Peña Aguilera, Las"
45,183,45183,"Ventas de Retamosa, Las"
45,184,45568,"Ventas de San Julián, Las"
45,185,45680,Villacañas
45,185,45860,Villacañas
45,186,45850,"Villa de Don Fadrique, La"
45,187,45730,Villafranca de los Caballeros
45,188,45520,Villaluenga de la Sagra
45,189,45594,Villamiel de Toledo
45,190,45440,Villaminaya
45,191,45749,Villamuelas
45,192,45810,Villanueva de Alcardete
45,193,45410,Villanueva de Bogas
45,194,45179,Villarejo de Montalbán
45,195,45360,Villarrubia de Santiago
45,195,45370,Villarrubia de Santiago
45,196,45260,Villaseca de la Sagra
45,196,45292,Villaseca de la Sagra
45,197,45740,Villasequilla
45,198,45310,Villatobas
45,199,45215,"Viso de San Juan, El"
45,200,45470,"Yébenes, Los"
45,200,45480,"Yébenes, Los"
45,201,45220,Yeles
45,202,45313,Yepes
45,203,45529,Yuncler
45,204,45591,Yunclillos
45,205,45210,Yuncos
45,901,45526,Santo Domingo-Caudilla
46,001,46140,Ademuz
46,002,46729,Ador
46,003,46869,Atzeneta d'Albaida
46,004,46890,Agullent
46,005,46970,Alaquàs
46,006,46860,Albaida
46,007,46470,Albal
46,008,46687,Albalat de la Ribera
46,009,46135,Albalat dels Sorells
46,010,46591,Albalat dels Tarongers
46,011,46260,Alberic
46,012,46369,Alborache
46,013,46120,Alboraya
46,013,46128,Alboraya
46,013,46129,Alboraya
46,014,46550,Albuixech
46,015,46220,Alcàsser
46,015,46290,Alcàsser
46,016,46293,Alcàntera de Xúquer
46,017,46268,Alzira
46,017,46600,Alzira
46,017,46792,Alzira
46,018,46172,Alcublas
46,019,46250,"Alcúdia, l'"
46,020,46690,"Alcúdia de Crespins, l'"
46,021,46960,Aldaia
46,022,46910,Alfafar
46,023,46725,Alfauir
46,024,46594,Alfara de la Baronia
46,025,46115,Alfara del Patriarca
46,026,46197,Alfarp
46,027,46893,Alfarrasí
46,028,46593,Algar de Palancia
46,029,46680,Algemesí
46,030,46148,Algimia de Alfara
46,031,46230,Alginet
46,032,46132,Almàssera
46,033,46726,Almiserà
46,034,46723,Almoines
46,035,46440,Almussafes
46,036,46178,Alpuente
46,037,46715,"Alqueria de la Comtessa, l'"
46,038,46170,Andilla
46,039,46820,Anna
46,040,46266,Antella
46,041,46179,Aras de los Olmos
46,042,46812,Aielo de Malferit
46,043,46842,Aielo de Rugat
46,044,46620,Ayora
46,045,46667,Barxeta
46,046,46758,Barx
46,047,46868,Bèlgida
46,048,46713,Bellreguard
46,049,46839,Bellús
46,050,46173,Benagéber
46,051,46180,Benaguasil
46,052,46514,Benavites
46,053,46293,Beneixida
46,054,46910,Benetússer
46,055,46722,Beniarjó
46,056,46844,Beniatjar
46,057,46838,Benicolet
46,058,46511,Benifairó de les Valls
46,059,46791,Benifairó de la Valldigna
46,060,46450,Benifaió
46,061,46722,Beniflá
46,062,46830,Benigànim
46,063,46291,Benimodo
46,064,46611,Benimuslem
46,065,46469,Beniparrell
46,066,46703,Benirredrà
46,067,46181,Benisanó
46,068,46869,Benissoda
46,069,46839,Benisuera
46,070,46117,Bétera
46,071,46825,Bicorp
46,072,46880,Bocairent
46,073,46822,Bolbaite
46,074,46131,Bonrepòs i Mirambell
46,075,46891,Bufali
46,076,46165,Bugarra
46,077,46360,Buñol
46,078,46100,Burjassot
46,079,46175,Calles
46,080,46330,Camporrobles
46,081,46650,Canals
46,081,46659,Canals
46,081,46813,Canals
46,082,46529,Canet d'En Berenguer
46,083,46740,Carcaixent
46,083,46749,Carcaixent
46,083,46792,Carcaixent
46,084,46294,Càrcer
46,085,46240,Carlet
46,086,46869,Carrícola
46,087,46147,Casas Altas
46,088,46146,Casas Bajas
46,089,46171,Casinos
46,089,46717,Casinos
46,090,46841,Castelló de Rugat
46,091,46726,Castellonet de la Conquesta
46,092,46141,Castielfabib
46,093,46196,Catadau
46,094,46470,Catarroja
46,095,46315,Caudete de las Fuentes
46,096,46813,Cerdà
46,097,46625,Cofrentes
46,098,46612,Corbera
46,099,46199,Cortes de Pallás
46,100,46294,Cotes
46,101,46515,Quart de les Valls
46,102,46930,Quart de Poblet
46,103,46510,Quartell
46,104,46837,Quatretonda
46,105,46400,Cullera
46,105,46408,Cullera
46,105,46409,Cullera
46,106,46176,Chelva
46,106,46351,Chelva
46,107,46821,Chella
46,108,46350,Chera
46,109,46109,Cheste
46,109,46380,Cheste
46,110,46014,Xirivella
46,110,46950,Xirivella
46,111,46370,Chiva
46,112,46167,Chulilla
46,113,46710,Daimús
46,114,46174,Domeño
46,115,46198,Dos Aguas
46,116,46183,"Eliana, l'"
46,117,46135,Emperador
46,118,46810,Enguera
46,118,46811,Enguera
46,119,46661,"Ènova, l'"
46,120,46590,Estivella
46,121,46817,Estubeny
46,122,46512,Faura
46,123,46614,Favara
46,124,46635,Fontanars dels Alforins
46,125,46418,Fortaleny
46,126,46134,Foios
46,127,46717,"Font d'En Carròs, la"
46,128,44630,"Font de la Figuera, la"
46,128,46630,"Font de la Figuera, la"
46,129,46314,Fuenterrobles
46,130,46267,Gavarda
46,131,46701,Gandia
46,131,46702,Gandia
46,131,46728,Gandia
46,131,46730,Gandia
46,131,46760,Gandia
46,132,46894,Genovés
46,133,46166,Gestalgar
46,134,46149,Gilet
46,135,46110,Godella
46,136,46388,Godelleta
46,137,46814,"Granja de la Costera, la"
46,138,46839,Guadasséquies
46,139,46610,Guadassuar
46,140,46711,Guardamar de la Safor
46,141,46162,Higueruelas
46,142,46624,Jalance
46,143,46770,Xeraco
46,144,46623,Jarafuel
46,145,46668,Xàtiva
46,145,46800,Xàtiva
46,146,46790,Xeresa
46,147,46160,Llíria
46,148,46393,Loriguilla
46,149,46173,Losa del Obispo
46,150,46838,Llutxent
46,151,46668,Llocnou d'En Fenollet
46,152,46910,Llocnou de la Corona
46,153,46726,Llocnou de Sant Jeroni
46,154,46814,Llanera de Ranes
46,155,46613,Llaurí
46,156,46195,Llombai
46,157,46815,"Llosa de Ranes, la"
46,158,46368,Macastre
46,159,46940,Manises
46,160,46660,Manuel
46,161,46163,Marines
46,162,46292,Massalavés
46,163,46560,Massalfassar
46,164,46130,Massamagrell
46,165,46470,Massanassa
46,166,46133,Meliana
46,167,46199,Millares
46,168,46711,Miramar
46,169,46920,Mislata
46,170,46640,Mogente/Moixent
46,171,46113,Moncada
46,172,46192,Montserrat
46,173,46892,Montaverner
46,174,46692,Montesa
46,175,46842,Montitxelvo/Montichelvo
46,176,46193,Montroy
46,177,46136,Museros
46,178,46119,Náquera
46,179,46823,Navarrés
46,180,46819,Novelé/Novetlè
46,181,46181,Oliva
46,181,46780,Oliva
46,182,46169,Olocau
46,183,46850,"Olleria, l'"
46,184,46870,Ontinyent
46,185,46844,Otos
46,186,46200,Paiporta
46,187,46724,Palma de Gandía
46,188,46714,Palmera
46,189,46891,"Palomar, el"
46,190,46182,Paterna
46,190,46980,Paterna
46,190,46988,Paterna
46,190,46989,Paterna
46,191,46164,Pedralba
46,192,46501,Petrés
46,193,46210,Picanya
46,194,46220,Picassent
46,195,46712,Piles
46,196,46838,Pinet
46,197,46688,Polinyà de Xúquer
46,198,46721,Potríes
46,199,46137,"Pobla de Farnals, la"
46,199,46139,"Pobla de Farnals, la"
46,200,46840,"Pobla del Duc, la"
46,201,46140,Puebla de San Miguel
46,202,46185,"Pobla de Vallbona, la"
46,203,46670,"Pobla Llarga, la"
46,204,46540,"Puig de Santa Maria, el"
46,204,46450,"Puig de Santa Maria, el"
46,205,46530,Puçol
46,206,46824,Quesa
46,207,46138,Rafelbunyol
46,208,46716,Rafelcofer
46,209,46666,Rafelguaraf
46,210,46843,Ráfol de Salem
46,211,46727,Real de Gandía
46,212,46194,Real
